# Created by Octave 4.4.1, Tue Oct 23 15:02:34 2018 GMT <unknown@DESKTOP-2HE4KPR>
# name: list_error
# type: matrix
# rows: 1
# columns: 752
 3501739299344.6855 1724843777286.5918 1026518090579.0797 707051730056.72705 557656576620.93274 414289609431.95581 303613952664.3703 240206261686.33447 201570947661.38269 177877290249.40558 146451004066.50562 126909029501.06465 113216902839.25243 98291709440.395706 82201686834.274704 75449701995.777618 66811093439.454185 63298431898.017258 54448416999.426552 50654811677.108612 44583328349.871986 42727828366.820526 36759818761.697426 35037609861.56987 33532517902.56599 32317803075.752884 28325717241.528625 24542274187.002953 23895054168.310066 22575722989.344429 20793796076.309235 19354492767.311001 17399496029.681263 16665318348.307047 15115844363.581095 14467972322.026869 12915315460.676306 13582050206.851711 12632132287.243717 12008354966.234085 11997129556.82333 11477737947.768717 10631756796.824766 9930740556.5415192 8925673727.4243355 8341431030.923069 7692936287.505044 7845688258.7041941 8143796368.6372967 8258484400.7096605 7641996724.2337027 8153478851.8888521 8290105329.834672 7382980670.3280048 6992017786.5930052 6668621129.3119097 6160959753.5360756 5565287666.667923 5119492872.4366913 4938932978.160738 4862887906.2160406 4989455253.4116106 5117342733.7651787 4826691196.4645386 4692899211.1860781 4313682040.5263805 4554791612.6360779 4598761503.1163397 4825000851.1159534 4532683687.6834297 4192422020.9754443 4031473254.0506001 3703871526.3822622 3913582749.3265705 3775212729.2242603 3805095103.2655592 3725177237.8401251 3714715424.668191 3529542034.3519049 3260636010.5065527 3057354069.1541276 2956101032.2814312 3108172365.1821256 2913278432.793067 2843934296.0984263 2887712229.2978201 2736296995.0678849 2684816223.1493716 2210589411.5389624 2243644799.6594105 2229912923.510066 2041402389.2486858 2127127689.3046024 2101551549.5160127 1890946069.0098579 1894312848.1125877 1848453292.6936445 1786469819.6788218 1640148314.1291587 1510724523.3372471 1561804844.5929883 1549500589.8523147 1451729447.6084921 1270448699.4665701 1231070064.7657132 1142329313.5984159 1116423190.9392767 1169132782.2480283 1183616663.9542329 1167717954.7508812 1136123926.6931727 1090270119.4059455 1038877753.8563029 966169489.053496 1024715718.122452 969895458.27617991 850308562.88330519 747548413.12947977 782862509.93221653 728459988.78457785 669537632.1700201 665404885.42971897 722169579.17366898 734596564.74448776 751755308.96548808 739722300.21554518 679140369.81361282 716697901.84098291 698276786.96366119 713012517.47905755 746764783.81805789 753436680.21450198 754633629.77948761 775184202.61851525 748657393.7963953 698852665.10962665 693539781.21344495 788899958.69163632 690318234.08803105 711455901.04387999 729597592.87070894 658811510.57044148 585128431.54469907 568223838.3168292 561739578.88151407 595642414.91816413 637409672.6016767 648136607.25920343 651119149.23612034 626943030.10927379 592507532.37904632 635343306.20187497 654731377.0573734 659698211.50692892 640401316.6754837 549221522.85878217 551808367.58448553 618200899.30900729 626170582.78507781 583624022.98113227 548976578.70855486 511811400.71335673 534373715.53745043 500402775.14240152 473824780.16955745 525939216.33582163 477025295.68243867 426036492.5983814 513382513.55891854 479126330.29444563 457339425.77652389 424366709.05946666 428245845.68301141 432505243.56599426 387750799.32320809 319967255.38378769 306174691.84349638 313628915.01098299 297332941.644508 282959880.86332983 277295752.18230939 263465041.21771717 292110462.7361871 290946905.45019931 263099625.1328153 252024066.13470343 289096721.32630455 296465872.24884921 277129880.80540931 243199900.05097097 237404197.26691231 287154469.87249899 230405666.77772054 235312523.21412 271698188.16232282 245285302.63872415 230429800.53431031 242580077.95957479 287545387.0744648 256040871.37465057 253289589.57343668 316949858.95586252 347522036.74220991 316855545.99792141 362477273.87690139 359071426.0328508 316062653.26069087 308575923.04281211 363955243.19930375 374316342.02601147 364450818.35676074 414189240.32171738 414803572.00957334 399364753.87651169 471237117.47768176 396221489.60802078 390652235.96036577 452964233.0468148 416305434.81233734 394154819.66469693 365637587.03732032 402647081.08649802 350160576.95305192 330728813.93770581 339297890.9874602 337853857.86554009 298638723.75686383 301794018.48599845 317479440.38146406 335536929.51231229 330545709.10475969 329960764.5757522 300779120.39562404 271977124.98277891 270192524.72203213 291229394.08783448 223289394.69632646 227570909.64877996 252521173.2650691 219374710.43727106 234609576.62881213 225730772.09018135 229887899.08022222 240878601.09685177 228489455.04692319 229932093.86165172 244299340.42906371 195096417.89850152 237352379.49916464 207083885.71554708 210612447.53852364 195227764.030489 186275831.18268538 205433923.71948799 250294464.74926773 226106512.43543008 247296760.32049882 236172732.2812812 210107990.83997807 190588908.03380039 240589037.97582492 197803861.45286685 214078206.70044088 213505974.21603268 233590940.53111601 280488662.02007091 226084715.71899283 218476021.10548389 239517579.48498982 215597788.01688001 190085204.42314908 232942935.10637331 251934965.12719607 252083825.59752965 263966415.99735647 267495181.54622224 234208497.03278205 229487204.10894316 262006846.49377397 258558864.07122523 326668474.65752453 276860728.32099748 298607000.00339597 351638578.58672303 294687726.88889527 376193135.00355303 336877857.31647825 329526516.1346826 418351818.77525228 350611852.96515769 374702661.41765779 347225340.16492033 375821667.35100913 396235019.49304903 361788832.96973014 414686220.932688 436526762.17872226 444263784.50250763 493963917.16164386 387425665.07917911 421344256.33008087 499784599.35418582 446660261.0127669 461313725.34562409 353672369.51245666 396435049.33499342 372016414.67945915 352252191.83020067 393217382.58236057 376112895.85531425 456437174.9448325 330562325.48980957 337155250.49216729 366012825.87791115 312947905.20594668 317209044.95469886 368057318.81244999 307625092.57932597 340892287.82596129 298335659.48638314 346458404.83338594 279027294.52933878 267750851.28818539 343202506.31481004 314499185.18556976 391611360.56284165 296399509.2149595 319799313.68396693 372944922.16632843 327914999.58754164 349519673.510333 332941883.83514726 265953292.46261355 316305887.51047534 307955294.85672539 315639577.32850772 370283545.4340362 303488981.69907671 325409432.35095078 366729754.95784569 258011161.66365078 236722281.07375684 292262975.91447681 240715229.83413416 302089973.1753819 263727045.40096799 320129014.82787889 292875968.19114977 376093725.11107957 275635116.09616482 295981533.85518593 252769479.15989688 246836988.2359826 195475337.60817665 209738896.32637674 180943497.15020707 200141294.35338846 187066459.32447681 199821293.17054901 191082203.54745871 202363478.64441237 206371195.44211727 174073546.63903528 199370427.71290153 154042355.69130179 191284651.45472729 148982170.30576032 123512208.29914913 160250910.00885996 129648454.12485558 153759626.93397066 123200094.78121571 119329238.8943965 111016348.70041169 113325441.36961034 147950307.17363906 126289552.80692938 130785472.99942175 137978890.1120649 153226231.73929352 156297051.69385132 168922617.65492544 142478147.20508716 189519959.50145203 147194553.3325828 134888084.15774554 138277253.41106257 125105074.34599283 153810368.55780888 111337843.04418071 141933816.1538738 118365176.31235702 129931506.06427 102452693.54680632 128141843.19656627 101418725.98983881 105136116.12496741 69956896.679636076 92235756.921653375 76141456.802608132 94923667.541478664 87092786.020015076 98193788.179810092 71510829.004805267 77314895.42130594 67192403.316495985 71744555.008977458 65687528.036997668 64608679.730816275 74585094.902804166 78926808.046305135 88037416.796278477 53193656.72216972 74016129.197986543 69118807.040568441 57486929.09397646 67667999.453282595 60644126.312623024 65328221.310219578 62707167.430980742 69254289.992083415 52084984.302698985 51797152.973992743 50312090.498555049 60315748.675834231 53166866.301726282 59430349.453101456 75201925.997820944 75008246.344331995 68785053.214363769 68017326.125439838 74261802.219900757 87472238.93296507 62330135.822704412 85962594.491211131 68889255.854480833 98864470.000299796 82468685.286518872 79521000.162343293 77636008.242471218 71584298.25947085 68556706.897792831 62680585.316332161 75798079.435249463 46823386.713849336 62801931.896200269 54235186.105019689 70280086.516533718 50962501.884938262 49892220.472163454 36674419.328985743 52172475.635498598 38910966.351208195 41249347.178992935 54923210.237372898 41205743.61402896 66869179.314551108 48535909.592049249 61468881.644940875 64212213.348818988 56573969.98749198 50236671.159964398 46444872.709488407 68598401.311912298 52219759.443713851 59691910.830945939 45451089.268357694 53620918.478293397 42356232.559399448 59913041.070816576 59130932.241431549 54632700.847893193 62717433.48228097 51982471.159588993 70656947.589644551 70651194.952440903 89350413.277683809 63060397.550046675 75241788.489656404 54285185.921244383 55178795.642301142 63065506.528174184 60235988.034707338 76296885.105217919 62150004.660572097 71501627.088693902 85250765.999673918 63788492.538466938 83373345.313832343 54880598.214913391 90923481.604474127 79279922.18126969 69402914.996868461 77408917.603156731 60930167.41468063 68088564.318222672 57896994.810401239 85675443.801035732 76835409.667634487 73006244.313315287 102902241.4036193 66939227.308051452 72970088.597676039 70146415.821385637 59708510.916012853 104479959.5447392 92409403.011797503 82162603.947534442 87506929.16740568 74491227.12486425 113463941.74631429 61992291.327747226 76850758.02531597 92742667.298040837 67180000.931308985 97063241.954715118 92311476.055181086 82625901.61500591 121534082.34443878 78624257.710900009 73072309.6566571 104867996.96001893 65705734.788793623 91982934.657774523 107924715.10253572 68210734.687603906 97336185.865023926 107166295.3538118 68924515.722692326 59052107.92050308 92140585.052932456 57863747.652368851 65610904.105266005 79963199.958671317 45795429.356599532 58682395.512276545 56565143.5223905 38751686.792616129 43841390.225066639 52152010.712001048 48813968.230177566 63006640.139810629 49834389.879315175 65363722.348678991 65365220.478957176 43148675.71207837 59077293.934513666 53831204.603008807 33634239.961144969 50494032.980272837 42825012.450059757 37993512.797564477 55764699.872013807 49267621.355829842 39833906.053009488 75866786.523056448 70326005.784940735 51302885.490756825 82773318.244940236 57390419.659569174 74457068.218179449 111272878.11742884 67468128.24305141 53721666.963812381 97383237.356422871 108312991.58341311 66294183.783661783 107991627.51026215 124851920.17195854 81016700.962159172 55447602.83031977 81361572.317595378 59441135.791612849 40068285.261348434 57742501.173732482 56763035.568816528 42213546.505391747 69169436.198591545 59082335.798500247 40183136.829394966 47595850.462105893 85877915.771897241 72052902.899878606 44606354.138267145 63719797.121907011 65477323.457084998 44747769.359190576 72260735.696226403 76039334.631109431 52902476.101350956 66940218.238189369 79022260.390511364 48742667.273511209 39175225.012608841 55712156.385804914 70191888.026123568 42368471.233993493 36302382.377864391 42123421.77218505 25767501.905638978 31440863.450891696 37579525.570749998 45736146.549119353 28659207.600583971 34629981.549085215 49537301.864816152 30766172.036183447 31674601.560584918 47567486.919057325 41607231.80643452 31177864.279198863 27500761.418177214 43323133.855344705 44489570.498029426 20714293.170066789 19978518.895587921 24828403.014178135 40934839.931475125 31630428.556421906 18641954.066738859 16908215.092951693 25699716.0133994 46780173.008566029 32846782.598136619 20877820.622910943 31133837.871756852 29599425.354872093 20348168.116401386 19383477.991490897 25128257.136374086 38506992.13061893 33250509.716046318 27549904.720889036 24382314.10914157 32135427.253518589 19009478.826502044 17470299.395086557 27570932.647972558 37786268.231321894 30018635.232883062 16930252.793566391 12060451.408458039 16066805.319573347 20610555.305227622 17753416.393498734 9637558.6929317042 8345632.8941550544 17376693.972419325 20717511.5755428 13963608.170727169 15750171.860039962 17318734.983536299 21483342.91406906 12720500.643448967 8581812.4113927837 9941382.6491786614 16564270.415579587 25518754.37221897 26801624.966737662 20239219.292974986 11927438.252069764 16111529.213208133 25990069.987555284 55137438.734404422 62545179.715000004 49740040.437212527 34564531.066608146 22835951.313617531 20866228.547827296 30060842.497271869 50435788.952923559 32333851.950446591 20090969.604670752 10813447.954058079 8888305.2465319615 11189876.80923409 19663410.620506745 33434377.864475638 32402797.397940684 18241284.621460047 9584017.876613941 5128920.0549493404 2092497.9062169087 1023901.8507707572 757384.29263501917 1000306.6277591035 1646110.130518754 2874358.4647733723 4847711.6085273894 3494530.5581099573 2502370.3767938018 983341.18804605631 638117.07433485612 423495.3583571348 453282.50807774789 568537.52112489857 1871102.5383214189 4390703.1304888548 9293546.7387991045 19611891.734372389 30183870.739761915 29842629.167243063 18025914.784834329 11925002.276483959 5706531.1150756432 2966506.3257121379 946952.03040831129 589009.69404772704 344099.10034786037 161268.23957099405 96222.513121223019 46369.937276356162 25965.579006154072 13838.780631183015 6634.0659031159175 4368.7929786628147 2738.7829307523339 2114.6399465003446 1246.8985419864252 1027.4776460365679 655.43806590765712 506.71103574326406 409.76608103802931 311.53376132891418 231.25028893053698 180.87789568105103 121.13624681326623 85.206076127206288 45.913444189036078 32.187635993913219 21.69444398057151 23.16370708455938 16.433644426845348 12.943523287906411 7.4970937292674664 4.6392886676145633 3.0889295330724753 1.8190794210277741 1.327239772162305 0.99403833112357443 0.70925558747126427 0.42727842576771846 0.35903794278792311 0.29503459400170168 0.25368904402584419 0.17117109787274734 0.13080175049906703 0.10579591729817453 0.065914147990763297 0.049239347948152788 0.051431657472501287 0.033484543272931051


